inchikey,chemical,company
DJDSLBVSSOQSLW-UHFFFAOYSA-N,"['MEHP', 'Mono(2-ethylhexyl) phthalate', 'Monoethylhexyl phthalate', 'mono(2-ethylhexyl) phthalate', 'mono-(2-ethylhexyl) phthalate', 'monoethylhexyl phthalate']","['Research Grants Council, University Grants Committee [University]', 'Research Grants Council, University Grants Committee [University]', 'National Natural Science Foundation of China [Foundation]', 'Research Grants Council, University Grants Committee [University]', 'Research Grants Council, University Grants Committee [University]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Innovative and Enterpreneurial Research Team Program [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Innovative and Enterpreneurial Research Team Program [Unknown]', 'National Medical Research Council [Unknown]', 'Ministry of Education - Singapore [Government]', 'Nanyang Technological University [University]', 'National Medical Research Council [Unknown]', 'Ministry of Education - Singapore [Government]', 'Nanyang Technological University [University]', 'Agence Nationale de la Recherche [Unknown]', 'Horizon 2020 Framework Programme [Unknown]', ""Agence Nationale de Sécurité Sanitaire de l'Alimentation, de l'Environnement et du Travail [Unknown]"", 'National Environment Agency - Singapore [Unknown]', 'Harvard T.H. Chan School of Public Health [Unknown]', 'Agency for Science, Technology and Research [Unknown]', 'National Medical Research Council [Unknown]', 'Ministry of Education - Singapore [Government]', 'National Research Foundation Singapore [Foundation]', 'Ministry of Health -Singapore [Government]', 'Nanyang Technological University [University]', 'National Environment Agency - Singapore [Unknown]', 'Harvard T.H. Chan School of Public Health [Unknown]', 'Agency for Science, Technology and Research [Unknown]', 'National Medical Research Council [Unknown]', 'Ministry of Education - Singapore [Government]', 'National Research Foundation Singapore [Foundation]', 'Ministry of Health -Singapore [Government]', 'Nanyang Technological University [University]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Key Research and Development Program of China [Unknown]', 'K. C. Wong Education Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'K. C. Wong Education Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
DJEQZVQFEPKLOY-UHFFFAOYSA-N,['butyldimethylamine'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Innovation Group of Shanxi Province [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
DJHGAFSJWGLOIV-UHFFFAOYSA-K,"['Arsenate', 'arsenate']","['National Natural Science Foundation of China [Foundation]', 'Studienstiftung des Deutschen Volkes [Unknown]', 'National Research Foundation of Korea [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'State Oceanic Administration [Unknown]', 'State Key Laboratory of Pollution Control and Resource Reuse, Nanjing University [University]', 'Helmholtz-Gemeinschaft [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Agence Nationale de la Recherche [Unknown]', 'Australian Research Council [Unknown]', 'Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences [University]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Province [Unknown]', 'Guangdong Academy of Sciences [Unknown]', 'Guangdong Natural Science Fund for Distinguished Young Scholars [Unknown]', 'Science and Engineering Research Board [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'Indian Institute of Science Education and Research Bhopal [University]', 'Alexander von Humboldt-Stiftung [Unknown]', 'Not Found [Unknown]', 'Ministry of Education, Culture, Sports, Science and Technology [Government]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Key Laboratory of Urban Environment and Health, IUE [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'State Key Laboratory of Pollution Control and Resource Reuse [Unknown]', 'National Synchrotron Radiation Laboratory [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Basic Research Program of China [Unknown]', 'Program for Changjiang Scholars and Innovative Research Team in University of the Ministry of Education of China [University]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'U.S. Department of the Interior [Government]', 'Division of Molecular and Cellular Biosciences [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Huaqiao University [University]', 'China Scholarship Council [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Institute of General Medical Sciences [University]', 'Herbert Wertheim College of Medicine, Florida International University [University]', 'Crystal Family Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', ""Ministry of Science and Technology of the People's Republic of China [Government]""]"
DJHGAFSJWGLOIV-UHFFFAOYSA-N,['H3AsO4'],"['National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Key Laboratory of Drinking Water Science and Technology [Unknown]']"
DJHHDLMTUOLVHY-UHFFFAOYSA-N,"['1,2,3,4-tetrachlorodibenzo-p-dioxin']","['National Institute of Food and Agriculture [University]', 'New Jersey Water Resources Research Institute [Unknown]', 'Higher Committee for Education Development in Iraq [Unknown]', 'Hudson River Foundation [Foundation]', 'New Jersey Water Resources Research Institute [Unknown]']"
DJRGTHXFVIDDTJ-UHFFFAOYSA-J,"['Ankerite', 'ankerite']","['Basic Energy Sciences [Unknown]', 'Office of Fossil Energy [Unknown]', 'National Nuclear Security Administration [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'Research Impact Scholarship [Unknown]']"
DJXHAOJEKJPRBN-JDZGAICCSA-N,['EDTO'],"['National Key Research and Development Program of China [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
DKAXSGWOJGVZGP-UHFFFAOYSA-M,['dithiolate'],"['Agence Nationale de la Recherche [Unknown]', 'Division of Earth Sciences [Unknown]']"
DKCPKDPYUFEZCP-UHFFFAOYSA-N,"['2,6-DTBP', '2,6-bis(1,1-dimethylethyl)phenol', '2,6-di-tert-butylphenol']","['Not Found [Unknown]', 'Not Found [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Guangdong (China) Innovative and Enterpreneurial Research Team Program [Unknown]', 'Central University Basic Research Fund of China [University]', 'Fonds Wetenschappelijk Onderzoek [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Guangdong Province [Foundation]', 'Guangdong Province [Unknown]']"
DKGAVHZHDRPRBM-UHFFFAOYSA-N,"['t-BuOH', 'tert-Butanol', 'tert-butanol', 'tert-butyl alcohol']","['National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Research Foundation of Korea [Foundation]', 'Gwangju Institute of Science and Technology [University]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Division of Chemistry [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'Division of Chemistry [Unknown]', 'Division of Chemistry [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Science Foundation [Foundation]', 'National Research Foundation of Korea [Foundation]', 'Jeonbuk National University [University]', 'Australian Research Council [Unknown]', 'Australian Synchrotron [Unknown]']"
DKIDEFUBRARXTE-UHFFFAOYSA-N,"['3-mercaptopropionic acid', 'mercaptopropionic acid']","['Agence Nationale de la Recherche [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
DKMKCBPTITUZRL-UHFFFAOYSA-L,['PhM'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]""]"
DKPFZGUDAPQIHT-UHFFFAOYSA-N,['butyl acetate'],"['U.S. Environmental Protection Agency [Government]', 'Division of Atmospheric and Geospace Sciences [Unknown]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
DKQIXDQIZMZXQZ-UHFFFAOYSA-T,['(NH4)6Mo7O24'],['National Natural Science Foundation of China [Foundation]']
DKVATWZCDNHYCW-UHFFFAOYSA-M,['6:2 fluorotelomer thioether amido sulfonate'],"['National Institute of Environmental Health Sciences [University]', 'Environmental Protection Agency [Government]', 'University of Auckland [University]', 'U.S. Department of Defense [Government]']"
DKYWVDODHFEZIM-UHFFFAOYSA-N,['ketoprofen'],"['AstraZeneca [Unknown]', 'European Commission [Unknown]', 'Research Councils UK [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Natural Science Foundation of Heilongjiang Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Peak Discipline Construction Program in Environment and Ecology of Shanghai [Unknown]', 'Australian Research Council [Unknown]']"
DKZBBWMURDFHNE-NSCUHMNNSA-N,['coniferaldehyde'],"['Alfred P. Sloan Foundation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
DKZXTOPFCDDGGX-UHFFFAOYSA-N,['tri-s-triazine'],['National Key R&D Program of China [Unknown]']
Error,['DL-PCBs'],"['Natural Environment Research Council [Unknown]', 'Natural Environment Research Council [Unknown]', 'Natural Environment Research Council [Unknown]']"
DLEDOFVPSDKWEF-UHFFFAOYSA-N,['n-butyl-lithium'],"['National Institute of Environmental Health Sciences [University]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
DLHONNLASJQAHX-UHFFFAOYSA-N,['orthoclase'],"['Bundesministerium für Bildung und Forschung [Unknown]', 'Helmholtz-Gemeinschaft [Unknown]', 'Basic Energy Sciences [Unknown]', 'Bundesministerium für Wirtschaft und Energie [Unknown]', 'U.S. Department of Energy [Government]']"
DLHSXQSAISCVNN-UHFFFAOYSA-M,['CoOOH'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DLPNO'],"['China Postdoctoral Science Foundation [Foundation]', 'National Science Fund for Distinguished Young Scholars [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Open Research Fund of CNMGE Platform & NSCC-TJ [Unknown]']"
DLYUQMMRRRQYAE-UHFFFAOYSA-N,['P2O5'],['Washington University in St. Louis [University]']
Error,['DM8O3'],['Not Found [Unknown]']
Error,['DMAA'],['Not Found [Unknown]']
Error,['DMABN•+'],"['Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]', 'Grantov Agentura Cesk Republiky [Unknown]']"
Error,['DMAH+'],"['Research Grants Council, University Grants Committee [University]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]']"
Error,['DMAs'],"['National Institute of Environmental Health Sciences [University]', 'National Institute of Environmental Health Sciences [University]', 'National Institute of Environmental Health Sciences [University]', 'Gillings School of Public Health [Unknown]', 'National Institute of Diabetes and Digestive and Kidney Diseases [University]']"
Error,['DMAs(III)'],"['National Natural Science Foundation of China [Foundation]', 'Key Research and Development Program of Jiangsu Province [Unknown]']"
Error,['DMAs(V)'],"['National Institute of General Medical Sciences [University]', 'National Natural Science Foundation of China [Foundation]', 'Key Research and Development Program of Jiangsu Province [Unknown]']"
Error,['DMB'],"['Universidade de Macau [University]', 'Research Grants Council, University Grants Committee [University]', 'Science and Technology Development Fund [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DMB*'],"['Universidade de Macau [University]', 'Research Grants Council, University Grants Committee [University]', 'Science and Technology Development Fund [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
