inchikey,chemical,company
Error,['manganese oxides'],"['National Research Foundation of Korea [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'Korea Polar Research Institute [Government]', 'National Natural Science Foundation of China [Foundation]', 'Harbin Institute of Technology [University]', 'Division of Graduate Education [Unknown]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['manganese oxo-anion'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Department of Sichuan Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['manganese oxo-anions'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Department of Sichuan Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['marine colloids'],"['Shanghai Tongji Gao Tingyao Environmental Science and Technology Development Foundation [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]']"
Error,['marine gas hydrate'],"['Ministry of Economy, Trade and Industry [Government]', 'Japan Society for the Promotion of Science [Unknown]']"
Error,['marine methane'],"['Vetenskapsrådet [Government]', 'Netherlands Earth System Science Centre [Unknown]', 'H2020 European Research Council [Unknown]']"
Error,['medium-chain fatty acids'],"['Chengdu Municipal Institute of Biology, Chinese Academy of Sciences [University]', 'National Natural Science Foundation of China [Foundation]', 'Australian Research Council [Government]']"
Error,['mercaptosilane'],"['National Key Research and Development Program of China [Unknown]', 'Science Fund for Distinguished Young Scholars of Fujian Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]']"
Error,['mercapturic acid S'],"['European Science Foundation [Foundation]', 'Ministerio de Ciencia, Innovación y Universidades [University]', 'Agencia Estatal de Investigación [Unknown]', 'Equinor [Company]', 'Water column monitoring program [Unknown]']"
Error,['mercury halides'],"['Javna Agencija za Raziskovalno Dejavnost RS [Unknown]', 'H2020 Marie Sklodowska-Curie Actions [Unknown]', 'Division of Atmospheric and Geospace Sciences [Unknown]']"
Error,['mercury sulfide'],['Army Research Office [Unknown]']
Error,['metal oxide'],"['National Outstanding Youth Science Fund Project of National Natural Science Foundation of China [Foundation]', 'Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Shandong Province [Foundation]']"
Error,['metal oxides'],"['Universit? Laval [University]', 'Centre National de la Recherche Scientifique [Unknown]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Government]', ""Centre d'?tudes nordiques, Universit? Laval [University]""]"
Error,['metal-oxygen'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Basic Scientific Research Fees of Central Universities [University]', 'National Key Research and Development Program of China [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Heilongjiang Touyan Innovation Team Program [Unknown]']"
Error,['methane hydrate'],['National Research Foundation of Korea [Foundation]']
Error,['methane-oxidizing'],"['National Key Research and Development Program of China [Unknown]', 'National Science Fund for Distinguished Young Scholars [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Ocean Negative Carbon Emissions (ONCE) Program [Unknown]']"
Error,['methanogens'],['National Natural Science Foundation of China [Foundation]']
Error,['methanogen─Methanosarcina acetivorans C2A'],['National Natural Science Foundation of China [Foundation]']
Error,['methyl siloxanes'],"['National Institute of Environmental Health Sciences [University]', 'Directorate for Geosciences [Unknown]']"
Error,['methyl-Hg'],"['National Institute of Food and Agriculture [University]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'University of North Carolina at Greensboro [University]']"
Error,['methyl-PAHs'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Key Research and Development Program of China [Unknown]', 'High-end Foreign Experts Recruitment Plan of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['methyl-perfluorooctane sulfonamide acetic acid'],"['VINNOVA [Government]', 'Naturv?rdsverket [Unknown]', 'Development Fund of the Swedish Construction Industry [Unknown]']"
Error,['methylarsenite'],"['Chinese Academy of Agricultural Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Institute of General Medical Sciences [University]']"
Error,['methylate'],"['Taishan Scholar Project of Shandong Province [Unknown]', 'Fundamental Research Fund of Shandong University [University]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Shandong Province [Foundation]']"
Error,['methylated mercury'],"['National Institute of Environmental Health Sciences [University]', 'Biological and Environmental Research [Unknown]', 'National Science Foundation [Foundation]']"
Error,['methylmercury.Geobacter sulfurreducensPCA'],"['Tianjin Municipal Science and Technology Bureau [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'China?US Center for Environmental Remediation and Sustainable Development [Unknown]']"
Error,['methyltetrol sulfates'],"['National Institute of Environmental Health Sciences [University]', 'Division of Chemistry [Unknown]', 'National Science Foundation Graduate Research Fellowship Program [Foundation]', 'Alfred P. Sloan Foundation [Foundation]', 'Division of Atmospheric and Geospace Sciences [Unknown]']"
Error,['methylthiolated arsenates'],"['Deutsche Forschungsgemeinschaft [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['mg-Phenol'],['National Natural Science Foundation of China [Foundation]']
Error,['microcystins'],"['National Institute of Environmental Health Sciences [University]', 'U.S. Army Corps of Engineers [Unknown]', 'Schweizerischer Nationalfonds zur F?rderung der Wissenschaftlichen Forschung [Unknown]', 'Eidgen?ssische Anstalt f?r Wasserversorgung Abwasserreinigung und Gew?sserschutz [Unknown]']"
Error,['mineral-hydroxyl'],"['China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Rising-Star Program [Unknown]']"
Error,['mono/dichloramine'],"['Arkansas Water Resources Center, University of Arkansas [University]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['monoanionic'],['U.S. Department of Defense (DoD) Strategic Environmental Research and Development Program (SERDP) [Government]']
Error,['monoaromatic'],"['United States-Israel Binational Science Foundation [Foundation]', 'Israel Science Foundation [Foundation]', 'Division of Atmospheric and Geospace Sciences [Unknown]']"
Error,['monodentate mononuclear over LaCO5(1 0 1)'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['monodentate nitrates'],['National Natural Science Foundation of China [Foundation]']
Error,['monodentate-O-sharing'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['monohalogenated aromatic'],"['National Key Research and Development Program of China [Unknown]', 'Natural Science Foundation of Qingdao Municipality [Foundation]', 'Taishan Scholar Project of Shandong Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Shandong Province [Foundation]']"
Error,['monohydroxy'],['National Natural Science Foundation of China [Foundation]']
Error,['monohydroxy-monomethyl-substituted coumarin'],"['Jiangsu Provincial Key Research and Development Program [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'Nanjing Medical University [University]', 'National Natural Science Foundation of China [Foundation]', 'State Administration for Market Regulation [Unknown]']"
Error,['monoiso-butyl phthalate'],"['Junta de Andaluc?a [Unknown]', 'Ministerio de Econom?a y Competitividad [Unknown]', 'Instituto de Salud Carlos III [University]']"
Error,['monoiso-nonyl phthalate'],"['Junta de Andaluc?a [Unknown]', 'Ministerio de Econom?a y Competitividad [Unknown]', 'Instituto de Salud Carlos III [University]']"
Error,['monomethylarsenite'],"['Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['monoterpene'],"['Schweizerischer Nationalfonds zur F?rderung der Wissenschaftlichen Forschung [Unknown]', 'Research Councils UK [Unknown]', 'Cambridge Philosophical Society [University]', 'University of Cambridge [University]', 'Alfred P. Sloan Foundation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Government]', 'Villum Fonden [Unknown]', 'Schweizerischer Nationalfonds zur F??rderung der Wissenschaftlichen Forschung [Unknown]', 'Innovationsfonden [Government]', 'Ministry of Education, Culture, Sports, Science and Technology [Government]', 'Ministry of the Environment, Government of Japan [Government]', 'National Natural Science Foundation of China [Foundation]', 'Canada Foundation for Innovation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Government]']"
Error,['montane'],['National Natural Science Foundation of China [Foundation]']
Error,['m–2 d–1'],"['Vetenskapsrådet [Government]', 'Netherlands Earth System Science Centre [Unknown]', 'H2020 European Research Council [Unknown]']"
